Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,4828125479,https://www.realtor.com/realestateandhomes-detail/225-Crown-Ave_Staten-Island_NY_10312_M48281-25479,1200000.0,"225 Crown Ave, Staten Island, NY 10312",SOLD,4800.0,4.0,5,40.549182,-74.187491
https://www.realtor.com/,3939251921,https://www.realtor.com/realestateandhomes-detail/6-Wilsonview-Pl_Staten-Island_NY_10304_M39392-51921,1099000.0,"6 Wilsonview Pl, Staten Island, NY 10304",SOLD,1807.0,3.0,3,40.605483,-74.094828
https://www.realtor.com/,4256036245,https://www.realtor.com/realestateandhomes-detail/296-Bartlett-Ave_Staten-Island_NY_10312_M42560-36245,1149998.0,"296 Bartlett Ave, Staten Island, NY 10312",SOLD,2232.0,4.0,3.5,40.555343,-74.167866
https://www.realtor.com/,4581795153,https://www.realtor.com/realestateandhomes-detail/101-Lynhurst-Ave_Staten-Island_NY_10305_M45817-95153,599999.0,"101 Lynhurst Ave, Staten Island, NY 10305",SOLD,1200.0,3.0,1.5,40.617451,-74.071303
https://www.realtor.com/,3280568164,https://www.realtor.com/realestateandhomes-detail/184-Hett-Ave_Staten-Island_NY_10306_M32805-68164,758000.0,"184 Hett Ave, Staten Island, NY 10306",SOLD,1812.0,3.0,2.5,40.561682,-74.104425
https://www.realtor.com/,3048111438,https://www.realtor.com/realestateandhomes-detail/210-Center-St_Staten-Island_NY_10306_M30481-11438,1388888.0,"210 Center St, Staten Island, NY 10306",SOLD,1375.0,3.0,2.5,40.571154,-74.142116
https://www.realtor.com/,3837561235,https://www.realtor.com/realestateandhomes-detail/5302-Avenue-M_Brooklyn_NY_11234_M38375-61235,639000.0,"5302 Avenue M, Brooklyn, NY 11234",SOLD,1166.0,3.0,2,40.621337,-73.924042
https://www.realtor.com/,3558472220,https://www.realtor.com/realestateandhomes-detail/1051-80th-St_Brooklyn_NY_11228_M35584-72220,1350000.0,"1051 80th St, Brooklyn, NY 11228",SOLD,1632.0,4.0,3,40.620827,-74.015491
https://www.realtor.com/,3034359082,https://www.realtor.com/realestateandhomes-detail/11122-159th-St_Jamaica_NY_11433_M30343-59082,649888.0,"111-22 159 St, Jamaica, NY 11433",SOLD,1472.0,4.0,2,40.689945,-73.790389
https://www.realtor.com/,4265016973,https://www.realtor.com/realestateandhomes-detail/11701-12th-Ave_College-Point_NY_11356_M42650-16973,859000.0,"11701 12th Ave, Flushing, NY 11356",SOLD,1392.0,3.0,2,40.787706,-73.850385
https://www.realtor.com/,4541153754,https://www.realtor.com/realestateandhomes-detail/23-Berkley-St_Staten-Island_NY_10312_M45411-53754,830000.0,"23 Berkley St, Staten Island, NY 10312",SOLD,2220.0,4.0,2,40.539604,-74.165356
