Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,8124328624,https://www.realtor.com/realestateandhomes-detail/11430-S-Artesian-Ave_Chicago_IL_60655_M81243-28624,224900.0,"11430 S Artesian Ave, Chicago, IL 60655",FOR_SALE,1300.0,3,2,41.685399,-87.682565
https://www.realtor.com/,8740261344,https://www.realtor.com/realestateandhomes-detail/9106-S-Winchester-Ave_Chicago_IL_60643_M87402-61344,564000.0,"9106 S Winchester Ave, Chicago, IL 60643",FOR_SALE,2581.0,5,3.5,41.728092,-87.671842
https://www.realtor.com/,7590388739,https://www.realtor.com/realestateandhomes-detail/5505-N-Winthrop-Ave-Apt-2_Chicago_IL_60640_M75903-88739,145000.0,"5505 N Winthrop Ave Unit I2, Chicago, IL 60640",FOR_SALE,800.0,1,1,41.98205,-87.657798
https://www.realtor.com/,7022780593,https://www.realtor.com/realestateandhomes-detail/12812-S-Exchange-Ave_Chicago_IL_60633_M70227-80593,229900.0,"12812 S Exchange Ave, Chicago, IL 60633",FOR_SALE,1234.0,3,1,41.662353,-87.552335
https://www.realtor.com/,8584388239,https://www.realtor.com/realestateandhomes-detail/7316-W-Clarence-Ave_Chicago_IL_60631_M85843-88239,339995.0,"7316 W Clarence Ave, Chicago, IL 60631",FOR_SALE,1400.0,2,2,41.994758,-87.811126
https://www.realtor.com/,8438495040,https://www.realtor.com/realestateandhomes-detail/6835-S-Bennett-Ave_Chicago_IL_60649_M84384-95040,1650000.0,"6835 S Bennett Ave, Chicago, IL 60649",FOR_SALE,4940.0,4,2.5+,41.770652,-87.578507
https://www.realtor.com/,8706057322,https://www.realtor.com/realestateandhomes-detail/10222-S-Aberdeen-St_Chicago_IL_60643_M87060-57322,100000.0,"10222 S Aberdeen St, Chicago, IL 60643",FOR_SALE,1200.0,5,2.5,41.707903,-87.650523
https://www.realtor.com/,8136147002,https://www.realtor.com/realestateandhomes-detail/1730-E-83rd-Pl_Chicago_IL_60617_M81361-47002,49900.0,"1730 E 83rd Pl, Chicago, IL 60617",FOR_SALE,1038.0,2,1,41.743608,-87.581651
https://www.realtor.com/,7069172504,https://www.realtor.com/realestateandhomes-detail/8401-S-Honore-St_Chicago_IL_60620_M70691-72504,270000.0,"8401 S Honore St, Chicago, IL 60620",FOR_SALE,1638.0,5,2,41.741054,-87.66893
https://www.realtor.com/,8791385845,https://www.realtor.com/realestateandhomes-detail/9230-S-Pleasant-Ave_Chicago_IL_60643_M87913-85845,1175000.0,"9230 S Pleasant Ave, Chicago, IL 60643",FOR_SALE,5500.0,5,3.5+,41.725619,-87.670207
https://www.realtor.com/,7605821152,https://www.realtor.com/realestateandhomes-detail/4130-N-Kolmar-Ave_Chicago_IL_60641_M76058-21152,315000.0,"4130 N Kolmar Ave, Chicago, IL 60641",FOR_SALE,1300.0,3,1,41.95625,-87.742183
https://www.realtor.com/,8516768743,https://www.realtor.com/realestateandhomes-detail/5440-W-Cortez-St_Chicago_IL_60651_M85167-68743,185000.0,"5440 W Cortez St, Chicago, IL 60651",FOR_SALE,2000.0,3,2.5,41.8997,-87.762515
https://www.realtor.com/,7980039266,https://www.realtor.com/realestateandhomes-detail/1226-W-111th-Pl_Chicago_IL_60643_M79800-39266,245000.0,"1226 W 111th Pl, Chicago, IL 60643",FOR_SALE,1558.0,4,2.5+,41.691579,-87.653168
https://www.realtor.com/,8564966202,https://www.realtor.com/realestateandhomes-detail/7122-S-Champlain-Ave_Chicago_IL_60619_M85649-66202,105000.0,"7122 S Champlain Ave, Chicago, IL 60619",FOR_SALE,2500.0,5,2,41.765076,-87.609556
https://www.realtor.com/,7456482519,https://www.realtor.com/realestateandhomes-detail/10525-S-Talman-Ave_Chicago_IL_60655_M74564-82519,539000.0,"10525 S Talman Ave, Chicago, IL 60655",FOR_SALE,1800.0,3,1.5,41.701915,-87.687806
https://www.realtor.com/,8648347785,https://www.realtor.com/realestateandhomes-detail/10816-S-Trumbull-Ave_Chicago_IL_60655_M86483-47785,289900.0,"10816 S Trumbull Ave, Chicago, IL 60655",FOR_SALE,1152.0,2,2,41.696376,-87.707408
