Data Source,ID,Post link,Price,Address,Status,Area,Bedrooms,Bathrooms,Latitude,Longitude
https://www.realtor.com/,3811828139,https://www.realtor.com/realestateandhomes-detail/50-Brighton-1st-Pl_Brooklyn_NY_11235_M38118-28139,1099000,"50 Brighton 1st Pl, Brooklyn, NY 11235",FOR_SALE,17280.0,3,2,40.57774,-73.966202
https://www.realtor.com/,9599241048,https://www.realtor.com/realestateandhomes-detail/98A-98G-Discala-Ln_Staten-Island_NY_10312_M95992-41048,2500000,"98A-98G Discala Ln, Staten Island, NY 10312",FOR_SALE,1800.0,2,1,40.523464,-74.169975
https://www.realtor.com/,3441771184,https://www.realtor.com/realestateandhomes-detail/18-Jones-Pl_Staten-Island_NY_10310_M34417-71184,675000,"18 Jones Pl, Staten Island, NY 10310",FOR_SALE,1488.0,3,2,40.627783,-74.110249
https://www.realtor.com/,4548881805,https://www.realtor.com/realestateandhomes-detail/1412-162nd-St_Whitestone_NY_11357_M45488-81805,3000000,"14-12 162nd St, Beechhurst, NY 11357",FOR_SALE,3680.0,5,4.5,40.788173,-73.800771
https://www.realtor.com/,4690772141,https://www.realtor.com/realestateandhomes-detail/14815-130th-Ave_Jamaica_NY_11436_M46907-72141,575000,"148-15 130th Ave, Jamaica, NY 11436",FOR_SALE,672.0,2,1,40.670205,-73.789991
https://www.realtor.com/,3270185487,https://www.realtor.com/realestateandhomes-detail/47-Alexander-Ave_Staten-Island_NY_10312_M32701-85487,725000,"47 Alexander Ave, Staten Island, NY 10312",FOR_SALE,1368.0,3,1.5,40.55744,-74.179024
https://www.realtor.com/,4824188067,https://www.realtor.com/realestateandhomes-detail/503-119th-St_College-Point_NY_11356_M48241-88067,1299000,"5-03 119th St, Flushing, NY 11356",FOR_SALE,1542.0,4,3,40.791836,-73.850381
https://www.realtor.com/,3742233884,https://www.realtor.com/realestateandhomes-detail/8909-249th-St_Bellerose_NY_11426_M37422-33884,995000,"89-09 249th St, Bellerose, NY 11426",FOR_SALE,2900.0,4,2.5+,40.727115,-73.715712
https://www.realtor.com/,4782368129,https://www.realtor.com/realestateandhomes-detail/12420-Cronston-Ave_Rockaway-Park_NY_11694_M47823-68129,849000,"124-20 Cronston Ave, Rockaway Point, NY 11694",FOR_SALE,1280.0,3,2.5,40.581101,-73.846639
https://www.realtor.com/,4996611653,https://www.realtor.com/realestateandhomes-detail/2744-Arkansas-Dr_Brooklyn_NY_11234_M49966-11653,1699000,"2744 Arkansas Dr, Brooklyn, NY 11234",FOR_SALE,2651.0,4,3,40.604353,-73.911064
