data_source,id,post_link,list_date,sold_date,days_until_sold,price,address,status,area,bedrooms,bathrooms,latitude,longitude,community_area
https://www.realtor.com/,3145137431,https://www.realtor.com/realestateandhomes-detail/236-Lee-Ave_Staten-Island_NY_10307_M31451-37431,2024-03-05,Not sold yet,Not sold yet,798999,"236 Lee Ave, Staten Island, Ny 10307",FOR_SALE,1361.0,3,2.0,40.511284,-74.243744,503
https://www.realtor.com/,4191929533,https://www.realtor.com/realestateandhomes-detail/1090-Sheldon-Ave_Staten-Island_NY_10309_M41919-29533,2024-06-27,Not sold yet,Not sold yet,785000,"1090 Sheldon Ave, Staten Island, Ny 10309",FOR_SALE,1650.0,3,2.5,40.537171,-74.211686,503
https://www.realtor.com/,3291172630,https://www.realtor.com/realestateandhomes-detail/4269-Richmond-Ave_Staten-Island_NY_10312_M32911-72630,2024-04-01,Not sold yet,Not sold yet,738888,"4269 Richmond Ave, Staten Island, Ny 10312",FOR_SALE,1050.0,3,3.0,40.535452,-74.155574,503
https://www.realtor.com/,4726676914,https://www.realtor.com/realestateandhomes-detail/131-Notus-Ave_Staten-Island_NY_10312_M47266-76914,2024-06-05,Not sold yet,Not sold yet,640000,"131 Notus Ave, Staten Island, Ny 10312",FOR_SALE,1344.0,3,1.5,40.551319,-74.179459,503
https://www.realtor.com/,4083310682,https://www.realtor.com/realestateandhomes-detail/88-Annadale-Rd_Staten-Island_NY_10312_M40833-10682,2024-05-17,Not sold yet,Not sold yet,729000,"88 Annadale Rd, Staten Island, Ny 10312",FOR_SALE,2041.0,3,1.5,40.561257,-74.177484,503
https://www.realtor.com/,4185424440,https://www.realtor.com/realestateandhomes-detail/230-Fairbanks-Ave_Staten-Island_NY_10306_M41854-24440,2024-05-14,Not sold yet,Not sold yet,689000,"230 Fairbanks Ave, Staten Island, Ny 10306",FOR_SALE,936.0,3,2.0,40.558706,-74.127021,503
https://www.realtor.com/,3274186241,https://www.realtor.com/realestateandhomes-detail/68-Groton-St_Staten-Island_NY_10312_M32741-86241,2024-06-04,Not sold yet,Not sold yet,649999,"68 Groton St, Staten Island, Ny 10312",FOR_SALE,1224.0,3,2.5,40.535931,-74.149938,503
https://www.realtor.com/,3769478437,https://www.realtor.com/realestateandhomes-detail/21-Sanford-St_Staten-Island_NY_10307_M37694-78437,2023-06-13,Not sold yet,Not sold yet,1244599,"21 Sanford St, Staten Island, Ny 10307",FOR_SALE,2720.0,4,4.5,40.510788,-74.23914,503
https://www.realtor.com/,3791675640,https://www.realtor.com/realestateandhomes-detail/7492-Amboy-Rd_Staten-Island_NY_10307_M37916-75640,2024-05-14,Not sold yet,Not sold yet,888888,"7492 Amboy Ave, Staten Island, Ny 10307",FOR_SALE,2538.0,5,4.0,40.509141,-74.245756,503
https://www.realtor.com/,4030387969,https://www.realtor.com/realestateandhomes-detail/380-Main-St_Staten-Island_NY_10307_M40303-87969,2024-05-31,Not sold yet,Not sold yet,714888,"380 Main St, Staten Island, Ny 10307",FOR_SALE,1144.0,3,2.0,40.505655,-74.246018,503
https://www.realtor.com/,3078499781,https://www.realtor.com/realestateandhomes-detail/64-Ottavio-Promenade_Staten-Island_NY_10307_M30784-99781,2024-06-03,Not sold yet,Not sold yet,3250000,"64 Ottavio Promenade, Staten Island, Ny 10307",FOR_SALE,8024.0,4,4.5,40.5029,-74.22988,503
https://www.realtor.com/,3137161296,https://www.realtor.com/realestateandhomes-detail/379-Woodrow-Rd_Staten-Island_NY_10312_M31371-61296,2024-05-02,Not sold yet,Not sold yet,729000,"379 Woodrow Rd, Staten Island, Ny 10312",FOR_SALE,1122.0,3,2.0,40.555778,-74.183036,503
https://www.realtor.com/,4888198178,https://www.realtor.com/realestateandhomes-detail/32-Rolling-Hill-Grn_Staten-Island_NY_10312_M48881-98178,2024-06-13,Not sold yet,Not sold yet,675000,"32 Rolling Hill Grn, Staten Island, Ny 10312",FOR_SALE,1567.0,3,2.0,40.550653,-74.191594,503
https://www.realtor.com/,4363333272,https://www.realtor.com/realestateandhomes-detail/879-Stafford-Ave_Staten-Island_NY_10309_M43633-33272,2024-05-22,Not sold yet,Not sold yet,699900,"879 Stafford Ave, Staten Island, Ny 10309",FOR_SALE,1529.0,3,2.0,40.539796,-74.207672,503
https://www.realtor.com/,3379065198,https://www.realtor.com/realestateandhomes-detail/141-Eylandt-St_Staten-Island_NY_10312_M33790-65198,2024-06-09,Not sold yet,Not sold yet,1200000,"141 Eylandt St, Staten Island, Ny 10312",FOR_SALE,3000.0,4,3.5,40.534174,-74.170904,503
https://www.realtor.com/,4051812737,https://www.realtor.com/realestateandhomes-detail/172-Wiman-Ave_Staten-Island_NY_10308_M40518-12737,2024-06-12,Not sold yet,Not sold yet,448800,"172 Wiman Ave, Staten Island, Ny 10308",FOR_SALE,720.0,1,1.0,40.539795,-74.146297,503
https://www.realtor.com/,3085709625,https://www.realtor.com/realestateandhomes-detail/72-Lucille-Ave_Staten-Island_NY_10309_M30857-09625,2024-06-06,Not sold yet,Not sold yet,869000,"72 Lucille Ave, Staten Island, Ny 10309",FOR_SALE,2600.0,4,3.0,40.548687,-74.216056,503
https://www.realtor.com/,3309850971,https://www.realtor.com/realestateandhomes-detail/151-Pembrook-Loop_Staten-Island_NY_10309_M33098-50971,2024-04-25,Not sold yet,Not sold yet,599999,"151 Pembrook Loop, Staten Island, Ny 10309",FOR_SALE,1460.0,2,2.0,40.535328,-74.220282,503
https://www.realtor.com/,4250466105,https://www.realtor.com/realestateandhomes-detail/174-Heffernan-St_Staten-Island_NY_10312_M42504-66105,2024-06-21,Not sold yet,Not sold yet,888000,"174 Heffernan St, Staten Island, Ny 10312",FOR_SALE,1704.0,4,2.5,40.563143,-74.179638,503
https://www.realtor.com/,4905305172,https://www.realtor.com/realestateandhomes-detail/18-Pine-Ter_Staten-Island_NY_10312_M49053-05172,2024-06-13,Not sold yet,Not sold yet,649900,"18 Pine Ter, Staten Island, Ny 10312",FOR_SALE,1170.0,3,1.0,40.537525,-74.178353,503
https://www.realtor.com/,4373429194,https://www.realtor.com/realestateandhomes-detail/208-Tysens-Ln_Staten-Island_NY_10306_M43734-29194,2024-05-02,Not sold yet,Not sold yet,699888,"208 Tysens Ln, Staten Island, Ny 10306",FOR_SALE,1225.0,3,1.5,40.569541,-74.126459,503
https://www.realtor.com/,4889507561,https://www.realtor.com/realestateandhomes-detail/97-Mobile-Ave_Staten-Island_NY_10306_M48895-07561,2024-04-19,Not sold yet,Not sold yet,689900,"97 Mobile Ave, Staten Island, Ny 10306",FOR_SALE,1175.0,3,2.0,40.571109,-74.126681,503
https://www.realtor.com/,3488296751,https://www.realtor.com/realestateandhomes-detail/51-Shafter-Ave_Staten-Island_NY_10308_M34882-96751,2024-05-14,Not sold yet,Not sold yet,599000,"51 Shafter Ave, Staten Island, Ny 10308",FOR_SALE,1170.0,3,1.0,40.553082,-74.14705,503
https://www.realtor.com/,3451589948,https://www.realtor.com/realestateandhomes-detail/22-Girard-St_Staten-Island_NY_10307_M34515-89948,2024-04-05,Not sold yet,Not sold yet,539000,"22 Girard St, Staten Island, Ny 10307",FOR_SALE,1680.0,2,2.5,40.51408,-74.249192,503
https://www.realtor.com/,4273129728,https://www.realtor.com/realestateandhomes-detail/67-Dexter-Ave_Staten-Island_NY_10309_M42731-29728,2024-05-29,Not sold yet,Not sold yet,1148998,"67 Dexter Ave, Staten Island, Ny 10309",FOR_SALE,2600.0,3,3.5,40.53971,-74.215537,503
https://www.realtor.com/,4068164966,https://www.realtor.com/realestateandhomes-detail/7730-Amboy-Rd_Staten-Island_NY_10307_M40681-64966,2024-06-04,Not sold yet,Not sold yet,774999,"7730 Amboy Rd, Staten Island, Ny 10307",FOR_SALE,1470.0,3,2.0,40.507405,-74.252736,503
https://www.realtor.com/,3710396693,https://www.realtor.com/realestateandhomes-detail/31-Marscher-Pl_Staten-Island_NY_10309_M37103-96693,2024-04-23,Not sold yet,Not sold yet,419900,"31 Marscher Pl, Staten Island, Ny 10309",FOR_SALE,800.0,2,1.0,40.514505,-74.195425,503
