data_source,id,post_link,list_date,sold_date,days_until_sold,price,address,status,area,bedrooms,bathrooms,latitude,longitude,community_area
https://www.realtor.com/,8558312747,https://www.realtor.com/realestateandhomes-detail/1320-N-State-Pkwy-A2_Chicago_IL_60610_M85583-12747,2024-04-22,Not sold yet,Not sold yet,425000.0,"1320 N State Pkwy Unit 2A, Chicago, Il 60610",FOR_SALE,2200.0,2,2.0,41.906493,-87.629121,NEAR NORTH SIDE
https://www.realtor.com/,8308172371,https://www.realtor.com/realestateandhomes-detail/5007-W-Berteau-Ave_Chicago_IL_60641_M83081-72371,2024-05-12,Not sold yet,Not sold yet,459000.0,"5007 W Berteau Ave, Chicago, Il 60641",FOR_SALE,1736.0,3,1.0,41.95674,-87.753002,PORTAGE PARK
https://www.realtor.com/,7881480998,https://www.realtor.com/realestateandhomes-detail/347-W-100th-Pl_Chicago_IL_60628_M78814-80998,2024-04-25,Not sold yet,Not sold yet,217000.0,"347 W 100Th Pl, Chicago, Il 60628",FOR_SALE,971.0,2,1.0,41.71135,-87.632686,ROSELAND
https://www.realtor.com/,7975784834,https://www.realtor.com/realestateandhomes-detail/5625-W-Wilson-Ave_Chicago_IL_60630_M79757-84834,2024-06-10,Not sold yet,Not sold yet,409000.0,"5625 W Wilson Ave, Chicago, Il 60630",FOR_SALE,1278.0,5,3.0,41.963868,-87.768428,PORTAGE PARK
https://www.realtor.com/,8979026163,https://www.realtor.com/realestateandhomes-detail/8333-S-Hoyne-Ave_Chicago_IL_60620_M89790-26163,2024-06-28,Not sold yet,Not sold yet,179900.0,"8333 S Hoyne Ave, Chicago, Il 60620",FOR_SALE,915.0,4,1.0,41.741905,-87.675024,AUBURN GRESHAM
https://www.realtor.com/,7997552517,https://www.realtor.com/realestateandhomes-detail/2036-N-New-England-Ave_Chicago_IL_60707_M79975-52517,2024-04-12,Not sold yet,Not sold yet,309000.0,"2036 N New England Ave, Chicago, Il 60707",FOR_SALE,1100.0,3,2.0,41.917352,-87.797816,AUSTIN
https://www.realtor.com/,7798229432,https://www.realtor.com/realestateandhomes-detail/529-W-44th-Pl_Chicago_IL_60609_M77982-29432,2024-05-28,Not sold yet,Not sold yet,848800.0,"529 W 44Th Pl, Chicago, Il 60609",FOR_SALE,4680.0,4,3.5,41.813286,-87.639564,NEW CITY
https://www.realtor.com/,7364133845,https://www.realtor.com/realestateandhomes-detail/5806-N-Moody-Ave_Chicago_IL_60646_M73641-33845,2024-06-20,Not sold yet,Not sold yet,594900.0,"5806 N Moody Ave, Chicago, Il 60646",FOR_SALE,2806.0,3,3.0,41.986877,-87.781186,NORWOOD PARK
https://www.realtor.com/,8546402168,https://www.realtor.com/realestateandhomes-detail/1844-N-Maud-Ave_Chicago_IL_60614_M85464-02168,2024-06-28,Not sold yet,Not sold yet,2650000.0,"1844 N Maud Ave, Chicago, Il 60614",FOR_SALE,4200.0,4,5.5,41.914991,-87.654075,LINCOLN PARK
https://www.realtor.com/,8891190337,https://www.realtor.com/realestateandhomes-detail/8129-S-Paulina-St_Chicago_IL_60620_M88911-90337,2024-04-17,Not sold yet,Not sold yet,195000.0,"8129 S Paulina St, Chicago, Il 60620",FOR_SALE,1700.0,3,2.0,41.745819,-87.665402,AUBURN GRESHAM
https://www.realtor.com/,7389405229,https://www.realtor.com/realestateandhomes-detail/6451-N-Mozart-St_Chicago_IL_60645_M73894-05229,2024-05-15,Not sold yet,Not sold yet,665000.0,"6451 N Mozart St, Chicago, Il 60645",FOR_SALE,4200.0,5,5.0,41.999048,-87.700562,WEST RIDGE
https://www.realtor.com/,8211715273,https://www.realtor.com/realestateandhomes-detail/3216-W-Walnut-St_Chicago_IL_60624_M82117-15273,2024-04-09,Not sold yet,Not sold yet,495000.0,"3216 W Walnut St, Chicago, Il 60624",FOR_SALE,2950.0,5,3.0,41.885647,-87.706992,EAST GARFIELD PARK
https://www.realtor.com/,8679388573,https://www.realtor.com/realestateandhomes-detail/4007-W-Argyle-St_Chicago_IL_60630_M86793-88573,2024-03-14,Not sold yet,Not sold yet,368000.0,"4007 W Argyle St, Chicago, Il 60630",FOR_SALE,2484.0,2,2.0,41.971587,-87.728541,ALBANY PARK
https://www.realtor.com/,8789311028,https://www.realtor.com/realestateandhomes-detail/1225-W-George-St_Chicago_IL_60657_M87893-11028,2024-05-01,Not sold yet,Not sold yet,3500000.0,"1225 W George St, Chicago, Il 60657",FOR_SALE,7400.0,5,5.5,41.93414,-87.659838,LAKE VIEW
https://www.realtor.com/,8445609869,https://www.realtor.com/realestateandhomes-detail/7708-W-Palatine-Ave_Chicago_IL_60631_M84456-09869,2024-05-21,Not sold yet,Not sold yet,1175000.0,"7708 W Palatine Ave, Chicago, Il 60631",FOR_SALE,3286.0,4,3.5,41.995297,-87.819446,NORWOOD PARK
